,Count,discipline_title,event_title,event_gender,medal_type,participant_type,participant_title,athlete_url,athlete_full_name,country_name,country_code,country_3_letter_code,game_location,game_name,game_season,game_year,top10,horizontal,vertical,top10C,Country_Rank,Year_Rank,Gender_Rank,Medal_Rank
5375,1,Diving,Men's 3m Springboard,Men,SILVER,Athlete,,https://olympics.com/en/athletes/zongyuan-wang,Zongyuan Wang,China,CN,CHN,Japan,Tokyo 2020,Summer,2020,Other,0,0,China,5.0,38,1,1
5381,1,Diving,Men's 10m Platform,Men,SILVER,Athlete,,https://olympics.com/en/athletes/jian-yang-x3822,Jian Yang,China,CN,CHN,Japan,Tokyo 2020,Summer,2020,Other,0,0,China,5.0,38,1,1
5396,1,Canoe Sprint,Men's Canoe Single 1000m,Men,SILVER,Athlete,,https://olympics.com/en/athletes/hao-liu-x6188,Hao Liu,China,CN,CHN,Japan,Tokyo 2020,Summer,2020,Other,0,0,China,5.0,38,1,1
5486,1,Table Tennis,Men's Singles,Men,SILVER,Athlete,,https://olympics.com/en/athletes/zhendong-fan,Zhendong Fan,China,CN,CHN,Japan,Tokyo 2020,Summer,2020,Other,0,0,China,5.0,38,1,1
5510,1,Trampoline Gymnastics,Men,Men,SILVER,Athlete,,https://olympics.com/en/athletes/dong-dong,Dong Dong,China,CN,CHN,Japan,Tokyo 2020,Summer,2020,Other,0,0,China,5.0,38,1,1
5585,1,Badminton,Men's Singles,Men,SILVER,Athlete,,https://olympics.com/en/athletes/long-chen,Long Chen,China,CN,CHN,Japan,Tokyo 2020,Summer,2020,Other,0,0,China,5.0,38,1,1
5679,1,Art. Gymn.,Men's All-Around,Men,SILVER,Athlete,,https://olympics.com/en/athletes/ruoteng-xiao,Ruoteng Xiao,China,CN,CHN,Japan,Tokyo 2020,Summer,2020,Artistic Gymnastics,4,1,China,5.0,38,1,1
5710,1,Art. Gymn.,Men's Rings,Men,SILVER,Athlete,,https://olympics.com/en/athletes/hao-you,Hao You,China,CN,CHN,Japan,Tokyo 2020,Summer,2020,Artistic Gymnastics,4,1,China,5.0,38,1,1
5858,1,Athletics,Men's Triple Jump,Men,SILVER,Athlete,,https://olympics.com/en/athletes/yaming-zhu,Yaming Zhu,China,CN,CHN,Japan,Tokyo 2020,Summer,2020,Athletics,1,1,China,5.0,38,1,1
98,1,Table Tennis,Men's Team,Men,GOLD,GameTeam,China,,,China,CN,CHN,Japan,Tokyo 2020,Summer,2020,Other,0,0,China,5.0,38,1,2
4221,1,Diving,Men's Synchronised 3m Springboard,Men,GOLD,GameTeam,China,,"['Zongyuan Wang', 'Siyi Xie']",China,CN,CHN,Japan,Tokyo 2020,Summer,2020,Other,0,0,China,5.0,38,1,2
5342,1,Shooting,50m Rifle 3 Positions Men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/changhong-zhang,Changhong Zhang,China,CN,CHN,Japan,Tokyo 2020,Summer,2020,Shooting,1,2,China,5.0,38,1,2
5376,1,Diving,Men's 3m Springboard,Men,GOLD,Athlete,,https://olympics.com/en/athletes/siyi-xie,Siyi Xie,China,CN,CHN,Japan,Tokyo 2020,Summer,2020,Other,0,0,China,5.0,38,1,2
5382,1,Diving,Men's 10m Platform,Men,GOLD,Athlete,,https://olympics.com/en/athletes/yuan-cao,Yuan Cao,China,CN,CHN,Japan,Tokyo 2020,Summer,2020,Other,0,0,China,5.0,38,1,2
5488,1,Table Tennis,Men's Singles,Men,GOLD,Athlete,,https://olympics.com/en/athletes/long-ma,Long Ma,China,CN,CHN,Japan,Tokyo 2020,Summer,2020,Other,0,0,China,5.0,38,1,2
5703,1,Art. Gymn.,Men's Parallel Bars,Men,GOLD,Athlete,,https://olympics.com/en/athletes/jingyuan-zou,Jingyuan Zou,China,CN,CHN,Japan,Tokyo 2020,Summer,2020,Artistic Gymnastics,4,1,China,5.0,38,1,2
5708,1,Art. Gymn.,Men's Rings,Men,GOLD,Athlete,,https://olympics.com/en/athletes/yang-liu,Yang Liu,China,CN,CHN,Japan,Tokyo 2020,Summer,2020,Artistic Gymnastics,4,1,China,5.0,38,1,2
5798,1,Weightl.,Men's 61kg,Men,GOLD,Athlete,,https://olympics.com/en/athletes/fabin-li,Fabin Li,China,CN,CHN,Japan,Tokyo 2020,Summer,2020,Weightlifting,3,2,China,5.0,38,1,2
5805,1,Weightl.,Men's 67kg,Men,GOLD,Athlete,,https://olympics.com/en/athletes/lijun-chen,Lijun Chen,China,CN,CHN,Japan,Tokyo 2020,Summer,2020,Weightlifting,3,2,China,5.0,38,1,2
5806,1,Weightl.,Men's 81kg,Men,GOLD,Athlete,,https://olympics.com/en/athletes/xiaojun-lyu,Xiaojun Lyu,China,CN,CHN,Japan,Tokyo 2020,Summer,2020,Weightlifting,3,2,China,5.0,38,1,2
5824,1,Weightl.,Men's 73kg,Men,GOLD,Athlete,,https://olympics.com/en/athletes/zhiyong-shi-1,Zhiyong Shi,China,CN,CHN,Japan,Tokyo 2020,Summer,2020,Weightlifting,3,2,China,5.0,38,1,2
6061,1,Swimming,Men's 200m Individual Medley,Men,GOLD,Athlete,,https://olympics.com/en/athletes/shun-wang,Shun Wang,China,CN,CHN,Japan,Tokyo 2020,Summer,2020,Swimming,2,1,China,5.0,38,1,2
193,1,Swimming,Mixed 4 x 100m Medley Relay,Mixed,SILVER,GameTeam,China,,,China,CN,CHN,Japan,Tokyo 2020,Summer,2020,Swimming,2,1,China,5.0,38,2,1
3678,1,Badminton,Mixed Doubles,Mixed,SILVER,GameTeam,ZHENG Si Wei/HUANG Ya Qiong,,"['Ya Qiong Huang', 'Si Wei Zheng']",China,CN,CHN,Japan,Tokyo 2020,Summer,2020,Other,0,0,China,5.0,38,2,1
4953,1,Table Tennis,Mixed Doubles,Mixed,SILVER,GameTeam,XU Xin / LIU Shiwen,,"['Shiwen Liu', 'Xin Xu']",China,CN,CHN,Japan,Tokyo 2020,Summer,2020,Other,0,0,China,5.0,38,2,1
3677,1,Badminton,Mixed Doubles,Mixed,GOLD,GameTeam,WANG Yi Lyu/HUANG Dong Ping,,"['Dong Ping Huang', 'Yi Lyu Wang']",China,CN,CHN,Japan,Tokyo 2020,Summer,2020,Other,0,0,China,5.0,38,2,2
4940,1,Shooting,10m Air Pistol Mixed Team,Mixed,GOLD,GameTeam,People's Republic of China 1,,"['Wei Pang', 'Ranxin Jiang']",China,CN,CHN,Japan,Tokyo 2020,Summer,2020,Shooting,1,2,China,5.0,38,2,2
4943,1,Shooting,10m Air Rifle Mixed Team,Mixed,GOLD,GameTeam,People's Republic of China 1,,"['Haoran Yang', 'Qian Yang']",China,CN,CHN,Japan,Tokyo 2020,Summer,2020,Shooting,1,2,China,5.0,38,2,2
17,1,Short Track,Women's 3000m Relay,Women,BRONZE,GameTeam,People's Republic of China,,,China,CN,CHN,China,Beijing 2022,Winter,2022,Other,0,0,China,5.0,39,0,0
5134,1,Freestyle Skiing,Women's Freeski Slopestyle,Women,SILVER,Athlete,,https://olympics.com/en/athletes/gu-ailing-eileen,Ailing Eileen Gu,China,CN,CHN,China,Beijing 2022,Winter,2022,Other,0,0,China,5.0,39,0,1
5117,1,Freestyle Skiing,Women's Freeski Big Air,Women,GOLD,Athlete,,https://olympics.com/en/athletes/gu-ailing-eileen,Ailing Eileen Gu,China,CN,CHN,China,Beijing 2022,Winter,2022,Other,0,0,China,5.0,39,0,2
5129,1,Freestyle Skiing,Women's Aerials,Women,GOLD,Athlete,,https://olympics.com/en/athletes/mengtao-xu,Mengtao Xu,China,CN,CHN,China,Beijing 2022,Winter,2022,Other,0,0,China,5.0,39,0,2
5132,1,Freestyle Skiing,Women's Freeski Halfpipe,Women,GOLD,Athlete,,https://olympics.com/en/athletes/gu-ailing-eileen,Ailing Eileen Gu,China,CN,CHN,China,Beijing 2022,Winter,2022,Other,0,0,China,5.0,39,0,2
5267,1,Skeleton,Men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/wengang-yan,Wengang Yan,China,CN,CHN,China,Beijing 2022,Winter,2022,Other,0,0,China,5.0,39,1,0
5150,1,Short Track,Men's 1000m,Men,SILVER,Athlete,,https://olympics.com/en/athletes/wenlong-li,Wenlong Li,China,CN,CHN,China,Beijing 2022,Winter,2022,Other,0,0,China,5.0,39,1,1
5174,1,Snowboard,Men's Snowboard Slopestyle,Men,SILVER,Athlete,,https://olympics.com/en/athletes/yiming-su,Yiming Su,China,CN,CHN,China,Beijing 2022,Winter,2022,Other,0,0,China,5.0,39,1,1
5126,1,Freestyle Skiing,Men's Aerials,Men,GOLD,Athlete,,https://olympics.com/en/athletes/guangpu-qi,Guangpu Qi,China,CN,CHN,China,Beijing 2022,Winter,2022,Other,0,0,China,5.0,39,1,2
5149,1,Short Track,Men's 1000m,Men,GOLD,Athlete,,https://olympics.com/en/athletes/ren,Ziwei Ren,China,CN,CHN,China,Beijing 2022,Winter,2022,Other,0,0,China,5.0,39,1,2
5186,1,Snowboard,Men's Snowboard Big Air,Men,GOLD,Athlete,,https://olympics.com/en/athletes/yiming-su,Yiming Su,China,CN,CHN,China,Beijing 2022,Winter,2022,Other,0,0,China,5.0,39,1,2
5326,1,Speed skating,Men's 500m,Men,GOLD,Athlete,,https://olympics.com/en/athletes/tingyu-gao,Tingyu Gao,China,CN,CHN,China,Beijing 2022,Winter,2022,Other,0,0,China,5.0,39,1,2
7,1,Freestyle Skiing,Mixed Team Aerials,Mixed,SILVER,GameTeam,China,,,China,CN,CHN,China,Beijing 2022,Winter,2022,Other,0,0,China,5.0,39,2,1
12,1,Short Track,Team Relay,Mixed,GOLD,GameTeam,People's Republic of China,,,China,CN,CHN,China,Beijing 2022,Winter,2022,Other,0,0,China,5.0,39,2,2
4331,1,Figure skating,Pair Skating,Mixed,GOLD,GameTeam,SUI Wenjing / HAN Cong,,"['Wenjing Sui', 'Cong Han']",China,CN,CHN,China,Beijing 2022,Winter,2022,Other,0,0,China,5.0,39,2,2
19930,1,Fencing,sabre masters men,Men,SILVER,Athlete,,https://olympics.com/en/athletes/italo-santelli,Italo Santelli,Italy,IT,ITA,France,Paris 1900,Summer,1900,Fencing,4,2,Italy,6.0,1,1,1
19929,1,Fencing,sabre masters men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/antonio-conte,Antonio Conte,Italy,IT,ITA,France,Paris 1900,Summer,1900,Fencing,4,2,Italy,6.0,1,1,2
19941,1,Cycling Track,Course De Primes Men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/enrico-brusoni,Enrico Brusoni,Italy,IT,ITA,France,Paris 1900,Summer,1900,Other,0,0,Italy,6.0,1,1,2
20059,1,Equestrian,individual mixed,Open,SILVER,Athlete,,https://olympics.com/en/athletes/gian-giorgio-trissino,Gian Giorgio Trissino,Italy,IT,ITA,France,Paris 1900,Summer,1900,Other,0,0,Italy,6.0,1,3,1
20061,1,Equestrian,high jump mixed,Open,GOLD,Athlete,,https://olympics.com/en/athletes/gian-giorgio-trissino,Gian Giorgio Trissino,Italy,IT,ITA,France,Paris 1900,Summer,1900,Other,0,0,Italy,6.0,1,3,2
3434,1,Fencing,sabre team men,Men,SILVER,GameTeam,Italy team,,,Italy,IT,ITA,Great Britain,London 1908,Summer,1908,Fencing,4,2,Italy,6.0,3,1,1
19620,1,Athletics,800m men,Men,SILVER,Athlete,,https://olympics.com/en/athletes/emilio-lunghi,Emilio Lunghi,Italy,IT,ITA,Great Britain,London 1908,Summer,1908,Athletics,1,1,Italy,6.0,3,1,1
19460,1,Wrestling,"Lightweight, Greco-Roman (≤66.6 kilograms) Men",Men,GOLD,Athlete,,https://olympics.com/en/athletes/enrico-porro,Enrico Porro,Italy,IT,ITA,Great Britain,London 1908,Summer,1908,Wrestling,3,1,Italy,6.0,3,1,2
19625,1,Art. Gymn.,individual all-round men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/g-alberto-braglia,G. Alberto Braglia,Italy,IT,ITA,Great Britain,London 1908,Summer,1908,Artistic Gymnastics,4,1,Italy,6.0,3,1,2
19291,1,Athletics,10000m walk men,Men,BRONZE,Athlete,,,Nando Altimani,Italy,IT,ITA,Sweden,Stockholm 1912,Summer,1912,Athletics,1,1,Italy,6.0,4,1,0
19410,1,Art. Gymn.,individual all-round men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/serafino-mazzarochi,Serafino Mazzarochi,Italy,IT,ITA,Sweden,Stockholm 1912,Summer,1912,Artistic Gymnastics,4,1,Italy,6.0,4,1,0
19416,1,Fencing,foil individual men,Men,SILVER,Athlete,,https://olympics.com/en/athletes/pietro-speciale,Pietro Speciale,Italy,IT,ITA,Sweden,Stockholm 1912,Summer,1912,Fencing,4,2,Italy,6.0,4,1,1
3402,1,Art. Gymn.,team competition men,Men,GOLD,GameTeam,Italy team,,,Italy,IT,ITA,Sweden,Stockholm 1912,Summer,1912,Artistic Gymnastics,4,1,Italy,6.0,4,1,2
19408,1,Art. Gymn.,individual all-round men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/g-alberto-braglia,G. Alberto Braglia,Italy,IT,ITA,Sweden,Stockholm 1912,Summer,1912,Artistic Gymnastics,4,1,Italy,6.0,4,1,2
19415,1,Fencing,foil individual men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/nedo-nadi,Nedo Nadi,Italy,IT,ITA,Sweden,Stockholm 1912,Summer,1912,Fencing,4,2,Italy,6.0,4,1,2
3203,1,Equestrian,team mixed,Men,BRONZE,GameTeam,Italy team,,,Italy,IT,ITA,Belgium,Antwerp 1920,Summer,1920,Other,0,0,Italy,6.0,6,1,0
18984,1,Boxing,5352  5715kg featherweight men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/edoardo-garzena,Edoardo Garzena,Italy,IT,ITA,Belgium,Antwerp 1920,Summer,1920,Boxing,5,1,Italy,6.0,6,1,0
19083,1,Athletics,marathon men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/valerio-arri,Valerio Arri,Italy,IT,ITA,Belgium,Antwerp 1920,Summer,1920,Athletics,1,1,Italy,6.0,6,1,0
19104,1,Athletics,3000m steeplechase men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/ernesto-ambrosini,Ernesto Ambrosini,Italy,IT,ITA,Belgium,Antwerp 1920,Summer,1920,Athletics,1,1,Italy,6.0,6,1,0
19131,1,Equestrian,individual mixed,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/ettore-caffaratti,Ettore Caffaratti,Italy,IT,ITA,Belgium,Antwerp 1920,Summer,1920,Other,0,0,Italy,6.0,6,1,0
3276,1,Equestrian,team mixed,Men,SILVER,GameTeam,Italy team,,,Italy,IT,ITA,Belgium,Antwerp 1920,Summer,1920,Other,0,0,Italy,6.0,6,1,1
4542,1,Rowing,double sculls 2x men,Men,SILVER,GameTeam,Italy team,,"['Pietro Annoni', 'Erminio Dones']",Italy,IT,ITA,Belgium,Antwerp 1920,Summer,1920,Rowing,2,2,Italy,6.0,6,1,1
18998,1,Equestrian,individual mixed,Men,SILVER,Athlete,,https://olympics.com/en/athletes/alessandro-valerio,Alessandro Valerio,Italy,IT,ITA,Belgium,Antwerp 1920,Summer,1920,Other,0,0,Italy,6.0,6,1,1
19025,1,Weightl.,675  75kg onetwo hand 3 events middleweight men,Men,SILVER,Athlete,,https://olympics.com/en/athletes/pietro-ubaldo-bianchi,Pietro Ubaldo Bianchi,Italy,IT,ITA,Belgium,Antwerp 1920,Summer,1920,Weightlifting,3,2,Italy,6.0,6,1,1
19121,1,Fencing,sabre individual men,Men,SILVER,Athlete,,https://olympics.com/en/athletes/aldo-nadi,Aldo Nadi,Italy,IT,ITA,Belgium,Antwerp 1920,Summer,1920,Fencing,4,2,Italy,6.0,6,1,1
3221,1,Art. Gymn.,team competition men,Men,GOLD,GameTeam,Italy team,,,Italy,IT,ITA,Belgium,Antwerp 1920,Summer,1920,Artistic Gymnastics,4,1,Italy,6.0,6,1,2
3266,1,Fencing,foil team men,Men,GOLD,GameTeam,Italy team,,,Italy,IT,ITA,Belgium,Antwerp 1920,Summer,1920,Fencing,4,2,Italy,6.0,6,1,2
3269,1,Fencing,épée team men,Men,GOLD,GameTeam,Italy team,,,Italy,IT,ITA,Belgium,Antwerp 1920,Summer,1920,Fencing,4,2,Italy,6.0,6,1,2
3272,1,Fencing,sabre team men,Men,GOLD,GameTeam,Italy team,,,Italy,IT,ITA,Belgium,Antwerp 1920,Summer,1920,Fencing,4,2,Italy,6.0,6,1,2
3281,1,Rowing,pair-oared shell with coxswain men,Men,GOLD,GameTeam,Italy team,,,Italy,IT,ITA,Belgium,Antwerp 1920,Summer,1920,Rowing,2,2,Italy,6.0,6,1,2
3326,1,Cycling Track,Team Pursuit 4000m men,Men,GOLD,GameTeam,Italy team,,,Italy,IT,ITA,Belgium,Antwerp 1920,Summer,1920,Other,0,0,Italy,6.0,6,1,2
18997,1,Equestrian,individual mixed,Men,GOLD,Athlete,,https://olympics.com/en/athletes/tommaso-lequio-di-assaba,Tommaso Lequio Di Assaba,Italy,IT,ITA,Belgium,Antwerp 1920,Summer,1920,Other,0,0,Italy,6.0,6,1,2
19033,1,Weightl.,825kg onetwo hand 3 events heavyweight men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/filippo-bottino,Filippo Bottino,Italy,IT,ITA,Belgium,Antwerp 1920,Summer,1920,Weightlifting,3,2,Italy,6.0,6,1,2
19039,1,Art. Gymn.,individual all-round men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/giorgio-zampori,Giorgio Zampori,Italy,IT,ITA,Belgium,Antwerp 1920,Summer,1920,Artistic Gymnastics,4,1,Italy,6.0,6,1,2
19093,1,Athletics,10000m walk men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/ugo-frigerio,Ugo Frigerio,Italy,IT,ITA,Belgium,Antwerp 1920,Summer,1920,Athletics,1,1,Italy,6.0,6,1,2
19099,1,Athletics,3000m walk men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/ugo-frigerio,Ugo Frigerio,Italy,IT,ITA,Belgium,Antwerp 1920,Summer,1920,Athletics,1,1,Italy,6.0,6,1,2
19120,1,Fencing,sabre individual men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/nedo-nadi,Nedo Nadi,Italy,IT,ITA,Belgium,Antwerp 1920,Summer,1920,Fencing,4,2,Italy,6.0,6,1,2
19123,1,Fencing,foil individual men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/nedo-nadi,Nedo Nadi,Italy,IT,ITA,Belgium,Antwerp 1920,Summer,1920,Fencing,4,2,Italy,6.0,6,1,2
3108,1,Fencing,épée team men,Men,BRONZE,GameTeam,Italy team,,,Italy,IT,ITA,France,Paris 1924,Summer,1924,Fencing,4,2,Italy,6.0,7,1,0
3159,1,Equestrian,team mixed,Men,BRONZE,GameTeam,Italy team,,,Italy,IT,ITA,France,Paris 1924,Summer,1924,Other,0,0,Italy,6.0,7,1,0
3180,1,Rowing,eight with coxswain 8 men,Men,BRONZE,GameTeam,Italy team,,,Italy,IT,ITA,France,Paris 1924,Summer,1924,Rowing,2,2,Italy,6.0,7,1,0
18694,1,Tennis,Singles men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/umberto-de-morpurgo,Umberto De Morpurgo,Italy,IT,ITA,France,Paris 1924,Summer,1924,Other,0,0,Italy,6.0,7,1,0
18821,1,Art. Gymn.,parallel bars men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/giorgio-zampori,Giorgio Zampori,Italy,IT,ITA,France,Paris 1924,Summer,1924,Artistic Gymnastics,4,1,Italy,6.0,7,1,0
3170,1,Rowing,four-oared shell with coxswain men,Men,SILVER,GameTeam,Italy team,,,Italy,IT,ITA,France,Paris 1924,Summer,1924,Rowing,2,2,Italy,6.0,7,1,1
18699,1,Athletics,marathon men,Men,SILVER,Athlete,,https://olympics.com/en/athletes/romeo-bertini,Romeo Bertini,Italy,IT,ITA,France,Paris 1924,Summer,1924,Athletics,1,1,Italy,6.0,7,1,1
18904,1,Equestrian,individual mixed,Men,SILVER,Athlete,,https://olympics.com/en/athletes/tommaso-lequio-di-assaba,Tommaso Lequio Di Assaba,Italy,IT,ITA,France,Paris 1924,Summer,1924,Other,0,0,Italy,6.0,7,1,1
3103,1,Fencing,sabre team men,Men,GOLD,GameTeam,Italy team,,,Italy,IT,ITA,France,Paris 1924,Summer,1924,Fencing,4,2,Italy,6.0,7,1,2
3139,1,Cycling Track,Team Pursuit 4000m men,Men,GOLD,GameTeam,Italy team,,,Italy,IT,ITA,France,Paris 1924,Summer,1924,Other,0,0,Italy,6.0,7,1,2
3142,1,Art. Gymn.,team competition men,Men,GOLD,GameTeam,Italy team,,,Italy,IT,ITA,France,Paris 1924,Summer,1924,Artistic Gymnastics,4,1,Italy,6.0,7,1,2
18719,1,Athletics,10000m walk men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/ugo-frigerio,Ugo Frigerio,Italy,IT,ITA,France,Paris 1924,Summer,1924,Athletics,1,1,Italy,6.0,7,1,2
18813,1,Art. Gymn.,rings men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/francesco-martino,Francesco Martino,Italy,IT,ITA,France,Paris 1924,Summer,1924,Artistic Gymnastics,4,1,Italy,6.0,7,1,2
18852,1,Weightl.,60kg onetwo hand 5 events featherweight men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/pierino-gabetti,Pierino Gabetti,Italy,IT,ITA,France,Paris 1924,Summer,1924,Weightlifting,3,2,Italy,6.0,7,1,2
18858,1,Weightl.,825kg onetwo hand 5 events heavyweight men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/giuseppe-tonani,Giuseppe Tonani,Italy,IT,ITA,France,Paris 1924,Summer,1924,Weightlifting,3,2,Italy,6.0,7,1,2
18861,1,Weightl.,675  75kg onetwo hand 5 events middleweight men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/carlo-galimberti,Carlo Galimberti,Italy,IT,ITA,France,Paris 1924,Summer,1924,Weightlifting,3,2,Italy,6.0,7,1,2
3089,1,Art. Gymn.,team competition women,Women,SILVER,GameTeam,Italy team,,,Italy,IT,ITA,Netherlands,Amsterdam 1928,Summer,1928,Artistic Gymnastics,4,1,Italy,6.0,8,0,1
3036,1,Football,football men,Men,BRONZE,GameTeam,Italy team,,,Italy,IT,ITA,Netherlands,Amsterdam 1928,Summer,1928,Other,0,0,Italy,6.0,8,1,0
3069,1,Rowing,four without coxswain 4 men,Men,BRONZE,GameTeam,Italy team,,,Italy,IT,ITA,Netherlands,Amsterdam 1928,Summer,1928,Rowing,2,2,Italy,6.0,8,1,0
18506,1,Fencing,foil individual men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/giulio-gaudini,Giulio Gaudini,Italy,IT,ITA,Netherlands,Amsterdam 1928,Summer,1928,Fencing,4,2,Italy,6.0,8,1,0
18512,1,Fencing,sabre individual men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/bino-bini,Bino Bini,Italy,IT,ITA,Netherlands,Amsterdam 1928,Summer,1928,Fencing,4,2,Italy,6.0,8,1,0
18530,1,Boxing,508kg flyweight men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/carlo-cavagnoli,Carlo Cavagnoli,Italy,IT,ITA,Netherlands,Amsterdam 1928,Summer,1928,Boxing,5,1,Italy,6.0,8,1,0
18593,1,Wrestling,"Featherweight, Greco-Roman (≤60 kilograms) Men",Men,BRONZE,Athlete,,https://olympics.com/en/athletes/gerolamo-quaglia,Gerolamo Quaglia,Italy,IT,ITA,Netherlands,Amsterdam 1928,Summer,1928,Wrestling,3,1,Italy,6.0,8,1,0
18602,1,Wrestling,"Bantamweight, Greco-Roman (≤58 kilograms) Men",Men,BRONZE,Athlete,,https://olympics.com/en/athletes/giovanni-gozzi,Giovanni Gozzi,Italy,IT,ITA,Netherlands,Amsterdam 1928,Summer,1928,Wrestling,3,1,Italy,6.0,8,1,0
3062,1,Fencing,sabre team men,Men,SILVER,GameTeam,Italy team,,,Italy,IT,ITA,Netherlands,Amsterdam 1928,Summer,1928,Fencing,4,2,Italy,6.0,8,1,1
18568,1,Art. Gymn.,horizontal bar men,Men,SILVER,Athlete,,https://olympics.com/en/athletes/romeo-neri,Romeo Neri,Italy,IT,ITA,Netherlands,Amsterdam 1928,Summer,1928,Artistic Gymnastics,4,1,Italy,6.0,8,1,1
18577,1,Weightl.,60kg featherweight men,Men,SILVER,Athlete,,https://olympics.com/en/athletes/pierino-gabetti,Pierino Gabetti,Italy,IT,ITA,Netherlands,Amsterdam 1928,Summer,1928,Weightlifting,3,2,Italy,6.0,8,1,1
18583,1,Weightl.,67.5-75kg middleweight men,Men,SILVER,Athlete,,https://olympics.com/en/athletes/carlo-galimberti,Carlo Galimberti,Italy,IT,ITA,Netherlands,Amsterdam 1928,Summer,1928,Weightlifting,3,2,Italy,6.0,8,1,1
3052,1,Cycling Track,Team Pursuit 4000m men,Men,GOLD,GameTeam,Italy team,,,Italy,IT,ITA,Netherlands,Amsterdam 1928,Summer,1928,Other,0,0,Italy,6.0,8,1,2
3058,1,Fencing,épée team men,Men,GOLD,GameTeam,Italy team,,,Italy,IT,ITA,Netherlands,Amsterdam 1928,Summer,1928,Fencing,4,2,Italy,6.0,8,1,2
3064,1,Fencing,foil team men,Men,GOLD,GameTeam,Italy team,,,Italy,IT,ITA,Netherlands,Amsterdam 1928,Summer,1928,Fencing,4,2,Italy,6.0,8,1,2
3070,1,Rowing,four-oared shell with coxswain men,Men,GOLD,GameTeam,Italy team,,,Italy,IT,ITA,Netherlands,Amsterdam 1928,Summer,1928,Rowing,2,2,Italy,6.0,8,1,2
18534,1,Boxing,5715  6124kg lightweight men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/carlo-orlandi,Carlo Orlandi,Italy,IT,ITA,Netherlands,Amsterdam 1928,Summer,1928,Boxing,5,1,Italy,6.0,8,1,2
18537,1,Boxing,6668  7257kg middleweight men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/piero-toscani,Piero Toscani,Italy,IT,ITA,Netherlands,Amsterdam 1928,Summer,1928,Boxing,5,1,Italy,6.0,8,1,2
18540,1,Boxing,508  5352kg bantamweight men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/vittorio-tamagnini,Vittorio Tamagnini,Italy,IT,ITA,Netherlands,Amsterdam 1928,Summer,1928,Boxing,5,1,Italy,6.0,8,1,2
2963,1,Athletics,4x100m relay men,Men,BRONZE,GameTeam,Italy team,,,Italy,IT,ITA,United States,Los Angeles 1932,Summer,1932,Athletics,1,1,Italy,6.0,9,1,0
2987,1,Rowing,four without coxswain 4 men,Men,BRONZE,GameTeam,Italy team,,,Italy,IT,ITA,United States,Los Angeles 1932,Summer,1932,Rowing,2,2,Italy,6.0,9,1,0
18116,1,Weightl.,60-67.5kg lightweight men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/gastone-pierini,Gastone Pierini,Italy,IT,ITA,United States,Los Angeles 1932,Summer,1932,Weightlifting,3,2,Italy,6.0,9,1,0
18137,1,Athletics,50km walk men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/ugo-frigerio,Ugo Frigerio,Italy,IT,ITA,United States,Los Angeles 1932,Summer,1932,Athletics,1,1,Italy,6.0,9,1,0
18212,1,Art. Gymn.,rings men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/giovanni-lattuada,Giovanni Lattuada,Italy,IT,ITA,United States,Los Angeles 1932,Summer,1932,Artistic Gymnastics,4,1,Italy,6.0,9,1,0
18218,1,Art. Gymn.,floor exercises men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/mario-lertora,Mario Lertora,Italy,IT,ITA,United States,Los Angeles 1932,Summer,1932,Artistic Gymnastics,4,1,Italy,6.0,9,1,0
