Year,Month,Main_cat,Category,Category2,Sea level (mm),Ocean heat content [10^21 J],Ocean heat uptake (W m^-2),step1,step2,step3,200301,x
2018,3,Total sea level - ocean mass -spread,Total sea level - ocean mass -spread,Total sea level - ocean mass -spread_area,0,0,0,0,0,,0,
2018,4,Total sea level - ocean mass -spread,Total sea level - ocean mass -spread,Total sea level - ocean mass -spread_area,0,0,0,0,0,,0,
2018,5,Total sea level - ocean mass -spread,Total sea level - ocean mass -spread,Total sea level - ocean mass -spread_area,0,0,0,0,0,,0,
2018,6,Total sea level - ocean mass -spread,Total sea level - ocean mass -spread,Total sea level - ocean mass -spread_area,-5.674999714,-47.18778461,0,-5.674999714,-6.829409671,,8.408330441,
2018,7,Total sea level - ocean mass -spread,Total sea level - ocean mass -spread,Total sea level - ocean mass -spread_area,-5.520831108,-46.14851595,0,-5.520831108,-6.218246938,,8.562499046,
2018,8,Total sea level - ocean mass -spread,Total sea level - ocean mass -spread,Total sea level - ocean mass -spread_area,-5.508333325,-47.30680152,0,-5.508333325,-6.30017128,,8.574996829,
2018,9,Total sea level - ocean mass -spread,Total sea level - ocean mass -spread,Total sea level - ocean mass -spread_area,-5.450005054,-45.46507969,0,-5.450005054,-6.462644411,,8.6333251,
2018,10,Total sea level - ocean mass -spread,Total sea level - ocean mass -spread,Total sea level - ocean mass -spread_area,-5.095835835,-42.71972017,0,-5.095835835,-5.654164473,,8.98749432,
2018,11,Total sea level - ocean mass -spread,Total sea level - ocean mass -spread,Total sea level - ocean mass -spread_area,-4.679167688,-38.74942545,0,-4.679167688,-6.488833063,,9.404162467,
2018,12,Total sea level - ocean mass -spread,Total sea level - ocean mass -spread,Total sea level - ocean mass -spread_area,-4.354167618,-36.8796735,0,-4.354167618,-5.002823777,,9.729162537,
2019,1,Total sea level - ocean mass -spread,Total sea level - ocean mass -spread,Total sea level - ocean mass -spread_area,-4.145834088,-34.76480191,-1.977181202,-4.145834088,-4.95564047,,9.937496066,
2019,2,Total sea level - ocean mass -spread,Total sea level - ocean mass -spread,Total sea level - ocean mass -spread_area,-3.808333099,-32.09289885,0,-3.808333099,-5.258416199,,10.27499706,
2019,3,Total sea level - ocean mass -spread,Total sea level - ocean mass -spread,Total sea level - ocean mass -spread_area,-3.312498927,-27.81841886,0,-3.312498927,-4.927534983,,10.77083123,
2019,4,Total sea level - ocean mass -spread,Total sea level - ocean mass -spread,Total sea level - ocean mass -spread_area,-3.120831013,-25.84648829,0,-3.120831013,-4.820478383,,10.96249914,
2019,5,Total sea level - ocean mass -spread,Total sea level - ocean mass -spread,Total sea level - ocean mass -spread_area,-3.225002766,-26.82660982,0,-3.225002766,-3.906046125,,10.85832739,
